新疆	100
湖南	39.78867074
河北	31.71992499
山东	47.86751074
河南	45.96149565
陕西	44.7228067
湖北	42.37472194
山西	39.19870043
安徽	35.48457498
江西	36.87981028
宁夏	34.35917134
四川	31.93297911
浙江	30.70617172
江苏	29.94200003
天津	26.65691795
黑龙江	28.39599539
上海	20.79315802
重庆	28.09036077
甘肃	26.71014553
青海	25.85650074
内蒙	25.18611016
广西	22.35444261
辽宁	22.38243451
广东	17.25970377
吉林	17.44159334
海南	14.07261597
贵州	15.55759826
北京	14.02758261
云南	13.91657047
西藏	10.12377331
福建	10.71149359
